Cortical neuron	Astrocyte	Neuroepithelial cell	BMP responsible cell	Unfolded protein responsible cell	Interneuron	Glia progenitor cell	Oligodendrocyte/OPC	Intermediate	Neuron	Cilia-bearing cell	Proteoglycan-expressing cell	Mesoderm
KIAA0101	0.150929023136962	0.255080894927244	1.3499441041572	0.143633096722544	0.156053654660062	0.113754555049452	0.146330025702239	0.357185938211212	0.226207009460483	0.169032312880876	0.111930830587529	0.219017353218744	0.113018882222412
CENPA	0.0210803676460299	0.0272246180759157	0.716911990641362	0.0174567850678409	0.0400550146466964	0.0214724782019262	0.0300055851176471	0.0399428694380269	0.0500548821227006	0.0167220422305392	0.0195541364781705	0.0333331254896186	0.011920089768996
PENK	0.0897098342428104	0.0300480092754112	0.061576679989928	0.0237865903201753	0.085649013457273	0.0909393377983771	0.0221941610434513	0.0433431333619082	0.0479003947586267	0.151526320527277	0.00450398585145431	0.176002365382261	0.0146638985408022
NUF2	0.0261410737915028	0.0400096988281018	1.11161819753917	0.0185646567882198	0.028178033820008	0.0237061970452495	0.0293853471334897	0.0656399699445266	0.0745808213676418	0.0112202124269457	0.0687283784219882	0.0399561933730957	0.0181790344125175
TUBB2A	2.94285116087894	1.89233999028108	1.58185545416999	0.98737477452968	2.20478080329917	2.74602796946464	1.81363847579145	1.64405444239688	2.24293257730125	2.21795125043989	0.646431751701467	1.49020081638464	2.47284208463193
MALAT1	6.42793736050748	6.26618272436029	6.22945013518665	6.19929730932006	6.27535674292324	6.69426507227754	6.37517126611211	6.36046994543008	6.3274581499744	6.6001044072884	6.00909680767964	6.16266576629764	6.07845027790738
CXCL2	0.0061442099722213	0.170824865752076	0.07201801894651	0.0939620826842398	0.0260760779696782	0.00427927062555516	0.0798377303925021	0.0295044831275027	0.0586647400391945	0.00669614393490358	0.164039714602904	0.447866727409715	0.0391593594827007
S100A14	0.000879212497417426	0.00643047841727562	0.00653960747546261	0.00957147366423961	0.0618922193169153	0.000176819320801941	0.0193770888902099	0.00414620046870473	0.0132331764658031	0.000382874163919764	0.00414400340028067	0.0264098718112342	0.0114051739161687
SCG2	1.43638691638098	0.458188893165107	0.354697278651533	0.299572807101907	0.936104580564113	0.964423764098953	0.608953438329898	0.515733059640298	0.888538340554968	0.835039488687288	0.172481871855735	0.455198059720996	0.754409723132815
POSTN	0.015034529173741	0.0351299542906286	0.038860245264599	0.0206002313384036	0.0186940902806992	-0.00247622208144132	0.0438580556439233	0.0357485276934906	0.0779750962403047	0.011901477727416	0.0126475667368997	0.548776459807709	0.0814769164244916
TFF1	0.000976486486257117	0.000941850350920363	0.00282987355639493	0.00162325682511646	0.0224788650032574	0.00720742800935594	0.00239552973014355	-2.72890735513199e-05	0.0134141763232183	0.000445049116015725	0.000788996509146331	0.00444302679116238	0.00328995533479477
NEUROD6	0.485742090684353	0.0964792443536237	0.138199876027304	0.0499173295012132	0.235646749191762	0.243092571374996	0.1182699639467	0.191240633047528	0.236571296388327	0.54905384050348	0.040275068708719	0.0823885782750089	0.0663162214879998
ANXA1	0.0371069936924743	0.364152448061686	0.211455330017247	0.267962407173239	0.0987429445274511	0.0629306345891207	0.264290155656275	0.20223430506863	0.200675176393439	0.078293377249302	0.654298205454453	0.640929534657529	0.174593997107721
C1orf61	0.771340213257081	2.38235693081225	1.93271036283822	0.825368048285108	0.710609275997169	1.02277685430755	2.06327731965702	2.03540728628861	1.33699908725849	1.68176828009118	0.420198304820423	1.09450841827232	0.954628009601859
TUBA1A	4.62565778709808	3.75993879317956	3.62467616811803	2.8764067327904	3.67218482330059	4.64088732096951	3.53978415511889	4.08401464739304	4.11225574264152	4.70708096752644	2.76653585767246	3.26833209194007	3.94899340207015
CYP1B1	0.0217594417209368	0.162007525504263	0.0942600093993172	0.377669130492532	0.039008210195196	0.016394064237106	0.0831681574878809	0.0537064164721371	0.0987933554392086	0.0181456046989194	0.138842527053688	0.553674500738849	0.055174379767959
HIST1H1C	0.26188914280052	0.28147977091779	0.270659836435745	0.241073396313378	0.725525341301381	0.192226294013395	0.363149917897715	0.38240497850253	0.285548463534078	0.243191704192402	0.495588520833348	0.315295136875313	0.452302706785242
DLGAP5	0.011614342883359	0.0314702723861103	0.532040773013537	0.028438997633806	0.012233615766224	0.00775679420998657	0.0282425776730402	0.0526734968487482	0.046122054389629	0.0238541022269842	0.0928784819022494	0.0372935815089984	0.0202374250784211
RGS16	0.855072357772246	0.798970057689971	1.04077167585286	0.826408455800565	0.835483873893833	0.825075150556072	1.19826425111869	1.75499656863499	0.943082970502373	1.59845971810578	0.835378798403934	0.789127119127342	0.867940951761825
TAC1	1.01163784527903	0.0896223575393195	0.0992190099258429	0.0997731826527829	0.43391354240038	1.27896487199915	0.145229320211777	0.179635867642646	0.562586473400523	0.389953982490236	0.0601234003843881	0.179861456066365	0.451893973506064
RGS5	0.0264970152797076	0.0678065632056399	0.0554898593817944	0.331869149931858	0.0340297355015829	0.0420402062616634	0.0626102293798147	0.0477686734914384	0.0626400178940007	0.0193962468101934	0.16526715086912	0.242924328997514	0.0569558269102921
NHLH1	0.311484826209126	0.0551631751832817	0.207828915729858	0.0403564252841202	0.149787902104438	0.362072144358772	0.0894732012726315	0.654534970954661	0.250808351090988	1.86038143497121	0.0192485086241094	0.0780413425986688	0.153013039276418
ACTC1	0.0653369918412039	0.0413907509905813	0.0491403531586618	0.0156797593863809	0.0809507976663787	0.0664571239668688	0.0538473756837278	0.22076083453402	0.113951011399449	0.134129993433956	0.0226386191082032	0.223545906163207	0.379144411760265
CALB1	0.232071752606638	0.161183081370945	0.0320579405744	0.184291003905516	0.0715482369301954	0.1463180171393	0.0841637441680131	0.056220462787705	0.156034429136615	0.0840090270021124	0.0971522505310121	0.0581585203960218	0.10900914399562
SERPINF1	0.349238625377409	0.703730778999499	0.447225211818926	1.86988082249676	0.558513140002816	0.490726180625951	0.594706904713586	0.863267551254902	0.696353058246836	0.407818852366227	1.99790484075351	1.34320386029456	0.771807623463984
PIF1	0.0374997818642615	0.0336406701242874	0.26994812402557	0.0208854138909142	0.0221657850918528	0.0328111929387415	0.0250171324533882	0.0407034390940593	0.0307501261615881	0.0551317091166879	0.00961549280376656	0.0312581041209931	0.0170723008571396
PLS3	0.142966366194459	0.862865585250645	0.727009267231544	1.4182883248533	0.334833842184691	0.323264123013887	0.639810728496032	0.612530682052991	0.589183637842094	0.189227351188082	1.04743828743387	1.03931506582083	0.524941108642438
HES1	0.177308293164507	1.70466310876398	1.51153386988372	1.95825822364034	0.573889624516447	0.212455957639337	1.30413154420218	1.16735802212466	1.0384575767784	0.239509477214375	1.82586726639714	1.60823206886393	0.890228619972376
TAGLN	0.0734683487902017	0.171337056950443	0.105149400062736	0.163399304359055	0.094781578474806	0.0395626886369224	0.133234917800414	0.157920084143552	0.117005283037808	0.102432064086196	0.147993616708431	0.341207898842978	0.187406745498539
IFITM1	0.0266590819858885	0.482700395619721	0.287337117885326	0.483297985129884	0.0864179085795213	0.0301486895364273	0.201786350829524	0.13001711351624	0.204811831281609	0.0295143769151186	0.346591092899461	0.716286380938082	0.14296191019869
SMC4	0.200775079667904	0.309916767034757	1.33056584657448	0.227072102894786	0.284823129571296	0.267404632410727	0.280849196587855	0.386476645145789	0.334687503372018	0.31224500975618	0.288740422556908	0.565879455226788	0.369890289922286
COL14A1	0.00287793497419883	0.0253994037588942	0.0358114354527984	0.0148213756019658	0.00666885047022389	0.00461878398748347	0.0476586323834322	0.0604468084676358	0.11226000885601	0.00673643000694127	0.0134510081688542	0.297267234720429	0.184700745258757
STMN1	3.48854022387001	1.96811990170962	2.81467414023056	1.64032399348905	2.3737892063552	3.50184574372385	1.94090988283902	2.5065100356125	2.7877459272584	3.09287359886601	1.37734135469274	1.98714920087546	2.62983678855287
AFP	0.00205849526182588	0.00459266103481896	0.00311395742071576	0.00770881808160789	0.00582803751703626	0.00496362645441478	0.00404094557839532	0.00430891498975945	0.00856856483265309	0.00208321909780794	0.0103710583821185	0.020793144787127	0.00515875215916931
RSPO2	0.0384630092776055	0.438333230267882	0.176597523773137	0.589113120348122	0.0930814699529148	0.0331644460545799	0.184902936033047	0.157950716053734	0.208828013717825	0.0788415001014431	0.318133776629393	0.261055180300547	0.0970128508365746
SERF2	1.27399453480121	2.31234897549518	1.92302744605243	3.02014583500873	2.38565015171946	1.36175403400845	2.21512340301933	1.8816242083701	1.86083046893783	1.44578306012112	3.59487527170402	2.52668696456547	1.97816202809291
NEUROD1	0.276268549739582	0.0215282309670925	0.0709774329266162	0.0208989062793748	0.152760849412181	0.183163436067647	0.030158079438809	0.174623578369561	0.147689917878465	0.50873727223951	0.0122798624419017	0.0322812776392756	0.0791290998086606
TUBA1C	0.261273656022023	0.392973831656918	0.673838483582216	0.275667228348177	0.337424652073027	0.286513103853252	0.502122036400905	0.343280342117749	0.352466784685072	0.372943197220442	0.197116503169138	0.660501755450502	0.609329018715838
SPARC	0.305155263486776	1.67335599064037	1.27894135360713	1.7556674673487	0.49565374345667	0.328989163164321	1.21228328731948	1.06939785246419	0.899267734898014	0.525454985937923	1.65030631159637	1.84952897567659	0.70243526038106
GPM6A	2.08571743108766	1.60383973260812	1.35540976336771	1.00298164876419	1.28290075129035	2.23022142025433	1.47724196426116	1.74544705580436	1.68610293966508	1.93242096759167	0.957137626891575	1.02416538795643	1.30480529445974
LDHA	0.809765191549349	0.938433620544969	1.04089947167754	0.971856576006722	1.08701536540988	0.718544154581776	1.39576088434249	0.788748912757259	0.854708632435717	0.690442201958103	0.714890316326134	1.34773102355908	0.960948260249745
C4orf48	1.46956433194628	1.44464142455826	1.10393021367318	1.37405670829898	1.0628305467831	1.39149830434466	1.16175078630175	1.21682553985847	1.35160195540272	1.37492688410855	1.48675796091734	1.24714798867801	1.1817200871244
TPPP3	0.162278684232622	0.722337440649737	0.376461722710835	0.924482148614709	0.190480624659549	0.263939637053819	0.3208998330459	0.777500726182995	0.417844633099524	0.51610029668558	2.25390552537874	0.57895144343289	0.407495981288358
IGF1	0.205447728826309	0.144079335296543	0.101194911583903	0.664541431170642	0.147669044015991	0.831305558682979	0.118233045300567	0.122601559514723	0.251238738503017	0.0938559795687487	0.548952977197996	0.511001261144361	0.175338394618538
TFF3	0.0041486233822798	0.0234345905519283	0.0117458391619778	0.0154031997138833	0.0479089410989571	0.00620264087583562	0.0223950368146616	0.0260934980218615	0.0187821357525388	0.0106517786232319	0.00621815111240582	0.0238529968810684	0.0293261484555541
MEF2C	0.419200388254866	0.249802809474414	0.192794780914204	0.114870409700866	0.339952974027437	0.403818466144342	0.232560610959591	0.268370790964481	0.254362549142185	0.235699942775392	0.0611916153481125	0.353418047529507	0.435519427747252
MT1G	0.0716394335437825	0.0550485556042335	0.0346477328996664	0.0499742395051102	0.161305648386731	0.0290607800842425	0.0868206560398896	0.0360458413805032	0.0608878668201552	0.0672064803600663	0.0615472321784615	0.0429200715239455	0.0277894825088474
SGOL2	0.0747592458710303	0.0766265793812895	0.720952015291335	0.0538964631870918	0.103393753396564	0.0516214018825092	0.0749560060203288	0.0915158591832917	0.0902539771566461	0.0521324353376382	0.0969895842603977	0.0969533586679369	0.0941664994689481
PSRC1	0.133951287506121	0.390670677053419	0.79913394066196	0.106087445211698	0.161332979248526	0.161705155743588	0.198127360831546	0.232099784390997	0.194623988481433	0.199463533872112	0.0779916425919894	0.134140199541142	0.0913908553697742
PI15	0.00831897784394332	0.146297952538174	0.082566774539098	0.0398042828078887	0.0169357088320432	0.00994657011028134	0.127681131521906	0.0539256878645017	0.118510177773202	0.0160467494569434	0.0186212665506921	0.364005938162568	0.183690967172483
C9orf24	0.0809615376550096	0.124809750349707	0.108536563933227	0.494013408802924	0.112711359457979	0.0734828438419335	0.0966392714449544	0.0498177506308312	0.112515556772895	0.0679692194795659	1.76362194429936	0.0995359789962896	0.0936462610405366
DCT	0.0197888578060298	0.225920888708064	0.171268185098772	0.141394631295704	0.0304855397424029	0.0344931057947509	0.141708886005672	0.119866057488524	0.0985705798714183	0.0412877661151811	0.0428882739321908	0.0756905238685575	0.0673988915493632
NPY	0.108565095612986	0.136935263604724	0.162587995051108	0.0451602035170059	0.0965240559291295	0.177124965740395	0.0733054298906044	0.172230609848737	0.0918019394886885	0.215207193856756	0.00666575734953161	0.0577962560243357	0.0680311052585923
H2AFX	0.303031150162086	0.435364793216435	1.35500309658499	0.355200800522477	0.389064673958833	0.275303718451702	0.424742763906502	0.371481429297394	0.386597374565011	0.248164865041705	0.306682621703777	0.450208729651606	0.315693441304379
PRC1	0.10173841872022	0.131920276595107	1.23677092097074	0.103504116760693	0.12997168369618	0.105625585547372	0.126255264196266	0.154797415065982	0.184504605706746	0.144524131750781	0.152771978727241	0.172802246317904	0.118320080670273
CXCL10	0.00108949245634391	0.00296843714196632	0.00334469792718742	0.00120763940214528	0.00390303741499265	0.000126884819255268	0.0108254781516516	0.004872773862493	0.00107923208463769	0.000399837188873379	5.9356694219372e-05	0.0498548263706944	0.00609002263867513
FAM183A	0.0204829080262941	0.102591687678302	0.0706016066594439	0.304787373222425	0.0318495915497224	0.0293874804016317	0.0430223712114578	0.0492343699523972	0.0583113036867474	0.0320381867971233	1.34991441194101	0.040584910836022	0.0547745610655474
FOLR1	0.0144499147962494	0.208574602973802	0.0948935289182209	0.575273198520606	0.0506453066923122	0.0254263839740747	0.0936896843030567	0.101385891080164	0.0865520010753184	0.0421941506911174	1.2184329103119	0.145353347084731	0.142961694946222
SAT1	0.844541223433239	2.15437099308868	1.63436345651945	1.98728141562662	1.28465544857231	0.899966644587275	2.12745929135156	1.68372423536813	1.4803582887065	1.07257376909053	2.32357817608872	2.13938411151109	1.36700552398046
TUBB4B	1.08375201361311	1.21918041545667	1.8424273201928	1.17538422086712	1.20131951455335	1.17832676854881	1.20011713632254	1.26489222603439	1.08391815602882	1.05052270981801	1.68804555084737	1.22085122958138	1.29737467859089
LHX9	0.473902664222849	0.042761985330178	0.0447381044135884	0.0523995161573703	0.146361691160705	0.219479723947607	0.047311471270074	0.10215667882794	0.245043478683289	0.213044079785453	0.0247873346513116	0.0877023279322596	0.140226498241923
STMN4	2.45692847179114	1.4281041879037	1.25791728461836	0.596547717812706	1.57408427883642	2.31377153046379	1.41344065264177	1.51802543034101	1.78939468783099	2.32571453371603	0.341796963475907	0.865439113738339	1.45405922250672
TRPM1	0.00166560220965423	0.00207947011753149	-8.85793373657183e-05	0.0291023218911638	0.00257024332067103	0.00133211001414383	0.00550901817128614	0.00103128161624152	0.00981880519062107	0.00192471723654229	0.00457364990704684	0.00600501104432016	0.0136896438004542
ACTG2	0.00612525537956136	0.0345516040186593	0.0333182515479989	0.0222275438559318	0.00887762669723477	0.012455689298898	0.0439957135525619	0.0549445288434909	0.0191866153991325	0.0266665693883364	0.00831067945301917	0.154147028478014	0.139307473116793
SP5	0.032604363152794	0.0345644093854712	0.0257183005644929	0.111028541887067	0.028341263061423	0.135449344114827	0.0280073975418921	0.0239462086478845	0.0393791781426562	0.0259210909930685	0.0802164615448183	0.107161103050352	0.0370284050913156
